isco,lamas_name,conceptUri,preferredLabel,ISCO-08 Title EN,Avg All 3 Scores,Rank Avg All 3 Scores,esco_code_title,isco_code_title
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f,forecast manager,"Supply, distribution and related managers",0.60326113,13,forecast manager http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d,"import export manager in sugar, chocolate and sugar confectionery","Supply, distribution and related managers",0.249318552,88,"import export manager in sugar, chocolate and sugar confectionery http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9,import export manager in household goods,"Supply, distribution and related managers",0.464859168,41,import export manager in household goods http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185,"import export manager in fish, crustaceans and molluscs","Supply, distribution and related managers",0.321056282,77,"import export manager in fish, crustaceans and molluscs http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,railway station manager,"Supply, distribution and related managers",0.886764929,1,railway station manager http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51,import export manager in live animals,"Supply, distribution and related managers",0.363514323,68,import export manager in live animals http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,perfume and cosmetics distribution manager,"Supply, distribution and related managers",0.322581075,75,perfume and cosmetics distribution manager http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,import export manager,"Supply, distribution and related managers",0.555162467,19,import export manager http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/baae6dd1-4a59-480d-83b1-a0708a5a1736,maritime water transport general manager,"Supply, distribution and related managers",0.569204069,16,maritime water transport general manager http://data.europa.eu/esco/occupation/baae6dd1-4a59-480d-83b1-a0708a5a1736,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/bbba890e-ecae-43ba-9c5b-a65baa318f15,import export manager in machine tools,"Supply, distribution and related managers",0.517394096,26,import export manager in machine tools http://data.europa.eu/esco/occupation/bbba890e-ecae-43ba-9c5b-a65baa318f15,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e,"furniture, carpets and lighting equipment distribution manager","Supply, distribution and related managers",0.414749166,53,"furniture, carpets and lighting equipment distribution manager http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f,dairy products and edible oils distribution manager,"Supply, distribution and related managers",0.362067783,70,dairy products and edible oils distribution manager http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/c430500d-0b8b-4ef5-8f91-3e98cff32356,import export manager in tobacco products,"Supply, distribution and related managers",0.414220155,54,import export manager in tobacco products http://data.europa.eu/esco/occupation/c430500d-0b8b-4ef5-8f91-3e98cff32356,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/c71ee6a5-ce48-4afd-aa1e-eaabf17ccbc0,import export manager in waste and scrap,"Supply, distribution and related managers",0.433159778,50,import export manager in waste and scrap http://data.europa.eu/esco/occupation/c71ee6a5-ce48-4afd-aa1e-eaabf17ccbc0,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/ccbb7213-79f7-489e-9dad-f90091e550d0,import export manager in clothing and footwear,"Supply, distribution and related managers",0.391726259,61,import export manager in clothing and footwear http://data.europa.eu/esco/occupation/ccbb7213-79f7-489e-9dad-f90091e550d0,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94,"hardware, plumbing and heating equipment and supplies distribution manager","Supply, distribution and related managers",0.47383907,38,"hardware, plumbing and heating equipment and supplies distribution manager http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad,"import export manager in hides, skins and leather products","Supply, distribution and related managers",0.314810794,78,"import export manager in hides, skins and leather products http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,import export manager in pharmaceutical goods,"Supply, distribution and related managers",0.295489388,81,import export manager in pharmaceutical goods http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099,import export manager in fruit and vegetables,"Supply, distribution and related managers",0.349038773,73,import export manager in fruit and vegetables http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580,"import export manager in agricultural raw materials, seeds and animal feeds","Supply, distribution and related managers",0.349893783,72,"import export manager in agricultural raw materials, seeds and animal feeds http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,electrical household appliances distribution manager,"Supply, distribution and related managers",0.514131089,29,electrical household appliances distribution manager http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,beverages distribution manager,"Supply, distribution and related managers",0.518265797,25,beverages distribution manager http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,agricultural machinery and equipment distribution manager,"Supply, distribution and related managers",0.566976371,17,agricultural machinery and equipment distribution manager http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5,"sugar, chocolate and sugar confectionery distribution manager","Supply, distribution and related managers",0.265702262,85,"sugar, chocolate and sugar confectionery distribution manager http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2,import export manager in electrical household appliances,"Supply, distribution and related managers",0.452543173,45,import export manager in electrical household appliances http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,meat and meat products distribution manager,"Supply, distribution and related managers",0.351793073,71,meat and meat products distribution manager http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,road transport division manager,"Supply, distribution and related managers",0.579276229,15,road transport division manager http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3,"coffee, tea, cocoa and spices distribution manager","Supply, distribution and related managers",0.285359587,82,"coffee, tea, cocoa and spices distribution manager http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3","1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,airport director,"Supply, distribution and related managers",0.681734833,3,airport director http://data.europa.eu/esco/occupation/fc35b7ca-ecec-40d7-91b5-5065f662d955,"1324 Supply, distribution and related managers"
1324,מנהל תחנת רכבת,http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70,import export manager in chemical products,"Supply, distribution and related managers",0.485123088,35,import export manager in chemical products http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70,"1324 Supply, distribution and related managers"
1324,מנהל/סגן מחלקת מחסנים ותובלה של רשת שיווק,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,import export manager in meat and meat products,"Supply, distribution and related managers",0.315793166,89,import export manager in meat and meat products http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e,"1324 Supply, distribution and related managers"
1324,מנהל/סגן מחלקת מחסנים ותובלה של רשת שיווק,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,electronic and telecommunications equipment and parts distribution manager,"Supply, distribution and related managers",0.664750428,21,electronic and telecommunications equipment and parts distribution manager http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b,"1324 Supply, distribution and related managers"
1324,מנהל/סגן מחלקת מחסנים ותובלה של רשת שיווק,http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d,import export manager in agricultural machinery and equipment,"Supply, distribution and related managers",0.559885221,57,import export manager in agricultural machinery and equipment http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d,"1324 Supply, distribution and related managers"
1324,מנהל/סגן מחלקת מחסנים ותובלה של רשת שיווק,http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,air traffic manager,"Supply, distribution and related managers",0.60697822,35,air traffic manager http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,"1324 Supply, distribution and related managers"
